,meanHR,minHR,maxHR,sdHR,modeHR,nNN,meanNN,SDSD,CVNN,SDNN,pNN50,pNN20,RMSSD,medianNN,q20NN,q80NN,minNN,maxNN,triHRV,max_ecg,min_ecg,mean_ecg,sd_ecg,ku_ecg,sk_ecg,median_ecg,q1_ecg,q3_ecg,q05_ecg,q95_ecg,totalpower,LF,HF,ULF,VLF,VHF,LF/HF,rLF,rHF,peakLF,peakHF,SD1,SD2,SD1SD2,apEn,sampEn,meanRR,minRR,maxRR,sdRR,modeRR,nBB,meanBB,SDSDb,CVNNb,SDNNb,RMSSDb,medianBB,q20BB,q80BB,minBB,maxBB,meanTT,SDTT,medianTT,q20TT,q80TT,minTT,maxTT,meanBA,SDBA,medianBA,q20BA,q80BA,minBA,maxBA,meanBW,SDBW,medianBW,q20BW,q80BW,minBW,maxBW,max_rsp,min_rsp,mean_rsp,sd_rsp,ku_rsp,sk_rsp,median_rsp,q1_rsp,q3_rsp,q05_rsp,q95_rsp,totalpower_rsp,LF_rsp,HF_rsp,VLF_rsp,VHF_rsp,LF/HF_rsp,rLF_rsp,rHF_rsp,peakLF_rsp,peakHF_rsp,SD1_rrv,SD2_rrv,SD1SD2_rrv,apEn_rrv,max_eda,min_eda,mean_eda,sd_eda,ku_eda,sk_eda,median_eda,dynrange,scl_slope,max_scr,min_scr,mean_scr,sd_scr,max_scl,min_scl,mean_scl,sd_scl,nSCR,aucSCR,meanAmpSCR,maxAmpSCR,meanRespSCR,sumAmpSCR,sumRespSCR
m8g5_Breathing,82.2517612248162,64.93506493506493,101.01010101010101,7.559289718578839,36.07503607503608,81.33333333333333,735.7377049180328,46.47437611580912,68.56776034454549,0.09319593094958277,70.08196721311477,170.9016393442623,46.475268878016735,728.0,672.0,800.4000000000001,594.0,924.0,5.083333333333333,7.580250648866845,-6.0063123469314705,2.250397291887968e-05,0.9276057110056781,17.388299445500998,0.2387072527460262,-0.005365686764534517,-0.1201679550311327,0.09111687198975169,-0.5596001522108807,0.41075755448496,1116.1251787339145,81.23662708297019,925.3904422959918,0.0,80.15698377418586,29.34112558076669,0.0877863260413772,8.070181058521413,91.92981894147859,0.140625,0.3125,16.431173251451373,45.60478360686247,0.36029495048363436,0.0003718197491715536,0.006379855141516732,10.74049131121243,6.622516556291391,19.193857965451055,3.190603105087348,12.571341409159665,9.666666666666666,5981.172413793103,1950.5731392153875,1386.7221104651048,0.2318478743844941,1950.8194615157424,6166.0,4825.200000000001,7026.8,3126.0,9060.0,3220.1111111111113,642.4588952600511,3255.0,2837.7999999999997,3523.0,1760.0,4890.0,2.4752789102307013,0.43329262303414134,2.557209127666228,2.112912806615606,2.8430210986104,1.5208922957385016,3.2043704360042558,44371.120689655174,25942.244490590474,44476.0,18223.600000000002,71354.8,348.0,88084.0,1.9069769236914287,-2.4129843377415257,3.2842864230689074e-17,0.8573875950611768,-0.5845559261414648,-0.13327742462863354,0.04277104705481364,-0.6409063892960605,0.6182847409689558,-1.483663529830663,1.360731890165373,604152.4486014001,593081.3499294715,11070.212699737407,0.0,0.8859721912487687,53.57452164794808,98.16764312392723,1.832356876072772,0.09375,0.1875,689.631746969766,711.9896005747067,0.968598061563127,0.02542779150414276,2.1615434121836694,-1.4388344198408038,1.7185046268261634e-05,0.9996496531464498,-1.1186981988235603,0.1979009371513199,0.036644786522369216,-1.502287811840662,-0.018146334884425144,0.3751362438738242,-0.2656675714632049,-0.00045162226668547334,0.07294706316258082,1.8970791850453554,-1.3725626352381561,0.0011521006584266514,0.9910703933653516,4.666666666666667,-40.5535186449285,0.20391815392628368,0.513257173051387,3.5849230769230775,0.9516180516559904,15.534666666666668
m8g5_Counting1,95.40590326799183,81.74386920980926,109.0909090909091,5.598370578846807,27.347039881099832,94.0,631.1063829787234,17.811593460510416,37.867200224925575,0.060001294942063986,1.0638297872340425,25.53191489361702,17.812645019217253,625.0,601.2,658.0,550.0,734.0,11.75,5.233174191809122,-5.3233183452158315,-0.00038791495852398707,0.9278847461224924,14.45822320680534,-1.027122231533346,0.00579691903266389,-0.12601005060618775,0.1224162456868199,-0.44018632356881865,0.6617055864647797,113.32821464591726,23.154042464372296,81.91971470200669,0.0,0.0,8.254457479538274,0.2826431042710299,22.035989850166906,77.9640101498331,0.07017543859649122,0.24561403508771928,6.29734925983244,25.904580457978785,0.243097905794989,0.008327532851930997,0.008948605576014033,12.22657314750414,7.112375533428165,18.856065367693276,3.6831717905869947,11.743689834265112,10.0,5353.8,2053.4686343109224,1550.699829109425,0.28964470639721784,2130.8732690821594,5129.0,4171.6,6474.0,3182.0,8436.0,2681.6666666666665,677.8936330854405,2917.0,2073.4,3362.4,1610.0,3556.0,1.3805368796442454,0.5331105288446659,1.1211133029877751,1.0046330188937267,1.4090035386393571,0.8799655582208586,2.640599076557358,15997.047619047618,8143.519208116998,16136.0,7815.0,24785.0,1264.0,28033.0,1.9190970995277055,-1.6898062875406477,-5.5185485810701113e-17,0.5637987582894056,2.1669714446836457,0.1251578027033133,-0.015149014181796629,-0.26244011938168355,0.26207046847875337,-0.9302214605964062,1.0116951227672273,100757.5489303606,80807.63441193501,19946.836773583924,0.0,3.077744841665133,4.051150331713273,80.20252943727344,19.797470562726556,0.13846153846153847,0.18461538461538463,726.010798137566,622.2606138949645,1.1667310800746167,0.03326892045416274,1.699296093256093,-3.2242808156037004,-0.00012342412596486459,0.9943659553572043,1.521164987818854,-1.333603208814803,0.23712751332481252,-0.5270310467476835,0.03559985489828555,0.9289255717838436,-0.49507674923045375,0.003289548935260474,0.2853486651468975,0.8315908074419133,-2.8599409141280687,0.006053909202931686,0.9430156012833673,9.0,98.86908540993124,0.7583500502054066,1.4085450117436533,1.0991111111111111,6.825150451848659,9.892
m8g5_Counting2,88.08626860525939,72.46376811594203,101.69491525423729,7.232966229717037,29.231147138295256,86.0,685.8139534883721,27.009202583961144,57.00561205092146,0.08312110268530426,5.813953488372093,34.883720930232556,27.09026306518961,686.0,634.0,740.0,590.0,828.0,7.166666666666667,5.562291580368183,-5.784818477663962,0.00013508617481049486,0.9015530817665923,16.484292918900902,-1.3586235699260656,0.003891333189419109,-0.11744799957511534,0.1200697147971899,-0.3856310114961255,0.5437714872395306,629.1528104072509,132.65439318461995,489.4957020792332,0.0,0.0,7.002715143397754,0.27100216124706156,21.321927649687392,78.67807235031262,0.10619469026548672,0.2831858407079646,9.549195150780072,38.77389875823032,0.24627895199094774,0.0030227921683283476,0.01626052087178029,13.219090385267686,9.30809804529941,17.26121979286536,2.932785883106945,7.953121747565952,11.0,4774.545454545455,1695.2663035641333,1075.4963643602268,0.22525628347224855,1695.2783842189458,4498.0,3596.0,6038.0,3476.0,6446.0,2517.5454545454545,754.5157825491145,2178.0,1903.0,3241.0,1754.0,3950.0,1.5465448309439604,0.4327061581014,1.5217154849118415,1.1605251051835652,1.986802969621106,0.94187833337027,2.3660215171978867,15630.375,8563.079429604068,14976.0,6832.200000000001,23991.400000000005,855.0,29292.0,1.5877538877453559,-1.9330741984929467,-4.357995445995281e-17,0.6018394513050055,0.49299084195314924,-0.142077433156204,-0.009529506026156653,-0.35657708826379364,0.3728068152212375,-1.0144822449529143,0.9960130525144336,127409.75164644903,109298.03634100806,18110.828176922867,0.0,0.8871285181048476,6.0349551811373,85.78526835989969,14.214731640100311,0.1276595744680851,0.1702127659574468,599.3671495836254,434.34546158559084,1.3799318804796947,0.09531017980432521,2.299572491136974,-1.703983454016694,-0.0002029041506556799,0.9854419064909482,-0.685398755844298,0.39045225773587655,-0.2788416129611715,-1.3495274767582603,0.0034888900466878672,1.791097732142977,-1.3073602791564218,0.005769768106477176,0.582750615100261,1.1157341725488092,-0.9081976512475439,0.019809153473738447,0.6649656125588217,9.0,173.11757214781454,1.177029551596543,3.0984580112993987,1.2575,9.416236412772344,10.06
m8g5_Counting3,89.1847667458168,75.75757575757575,100.67114093959732,6.0064866371001635,24.91356518202157,88.0,675.9090909090909,24.739263930286864,46.88080542562565,0.06935963142997743,3.4090909090909087,29.545454545454547,24.76185423766476,668.0,630.0,715.2,596.0,792.0,8.0,5.017615585206277,-5.8194521773299694,4.8450776559466984e-05,0.909765111179945,17.67918497425972,-2.243962959602252,0.014627584520416691,-0.09952779501354164,0.13971405353275126,-0.32891406695077735,0.6889122809844445,446.5454138968101,102.34895845392222,337.1114791039049,0.0,0.0,7.084976338982917,0.3036056758612367,23.289686558065757,76.71031344193425,0.10526315789473684,0.21052631578947367,8.7466506433348,31.950413258444524,0.2737570425954679,0.0033938722971229573,0.01522872070182467,10.285475036656685,8.094981111710739,13.404825737265416,2.052810676998073,5.3098446255546765,9.0,6058.0,2136.6632280263543,1131.4934084356537,0.18677672638422807,2156.8634634579907,6338.0,4686.0,7128.4,4476.0,7412.0,3028.25,532.0474015536586,3031.0,2702.4,3195.8,2220.0,4184.0,1.8151654274942886,0.2697041165785714,1.8833990204048867,1.519161419624691,2.044539112045034,1.4165567344177539,2.1567051391847114,14493.0,8409.669541038678,14999.0,5954.6,22552.6,523.0,27784.0,1.205609832354153,-1.3292865532627394,-3.031649005909761e-17,0.6009156976670605,-0.7602325327435708,-0.0841903838260361,0.059993864182319584,-0.4791568907710012,0.4285116794658822,-0.9833762623463751,0.998924021383253,100066.9704914217,89363.13680445582,10702.661506894132,0.0,1.1721800717453725,8.349618153100746,89.30437603306444,10.695623966935548,0.13138686131386862,0.17518248175182483,755.4245288246867,220.40126757802457,3.4274962985739537,0.11778303565638337,2.338073708025049,-1.3419515680642684,-3.77536063170434e-05,0.9981117538569653,-0.8853230654531532,0.5599977399269059,-0.263658164722432,-1.742293659224723,-0.055597532554024144,0.49414583256391054,-0.5917265800959074,-0.005919857320909223,0.17596845544560635,2.094488470493487,-1.1160100529686294,-0.00697097713081627,0.999809827453307,8.0,-177.72043017765847,0.434703232618318,0.8040474739330165,1.4237142857142857,3.477625860946544,9.966
m8g5_Math,93.3647529401882,78.3289817232376,102.38907849829351,5.59064101087496,24.06009677505591,92.0,645.0434782608696,23.017338041162517,40.261620802456925,0.06241691011435085,3.260869565217391,26.08695652173913,23.017432476325368,642.0,606.0,675.2,586.0,766.0,13.142857142857142,4.380904908473961,-5.818150958586284,0.00017540596193637133,0.9036453446536463,15.988708624703673,-2.2304143559285086,0.019910713621204647,-0.13517419691101917,0.19096042283933398,-0.46026274270528317,0.7537262507436223,277.9507718302564,10.027380879361138,259.8319414579846,0.0,0.0,8.091449492910627,0.03859179446181595,3.715780797383797,96.2842192026162,0.14035087719298245,0.21052631578947367,8.13785790688455,26.37019437376653,0.3086006038309757,0.00830351656342554,0.00917437627604127,12.441528019503991,8.554319931565441,18.9873417721519,3.4149261425803727,10.43302184058646,10.0,5177.8,2001.8362928096485,1332.0421765094377,0.2572602604406191,2017.0033878669283,4901.0,4100.0,6802.0,3160.0,7014.0,2550.6363636363635,621.3548646052392,2554.0,2019.0,3289.0,1508.0,3453.0,1.9232421521482201,0.2971215689027842,1.8923085634198897,1.711541360316983,2.2401908431981408,1.3269999541215989,2.298651980330873,15013.91304347826,8167.528352184822,15420.0,7671.6,22178.200000000004,505.0,28562.0,1.343446140654091,-1.7184816856389782,-1.6105635343895605e-17,0.6767519499384409,-0.509377570658899,-0.11660882513427562,0.0197174162390663,-0.4877897425669548,0.5119115704238678,-1.1013331825584647,1.1410884543783122,95545.67958563469,55022.824711049965,40511.92640697283,0.0,10.928467611880482,1.3581883062855176,57.594565398590134,42.40543460140986,0.09230769230769231,0.18461538461538463,707.7560087355207,627.6775534548859,1.1275789692332696,0.10536051565782678,1.985922617284207,-2.8448573673098556,-6.828176211784769e-05,0.9789455133726784,1.136574198972247,-0.7260858284140389,0.0009050908587248188,-0.6980745819120374,0.016965051118754026,1.372572338143,-1.1303058700052049,0.0004489321598676099,0.5810537055740315,0.9394847799081497,-2.2947230054227243,-0.014164803235951384,0.6743467178934796,9.0,13.679118568707509,1.586709860391946,2.3882922020652098,1.277777777777778,14.280388743527514,11.500000000000002
m8g5_Reading,88.11823345620094,74.44168734491315,104.16666666666667,8.472289484391462,29.724979321753523,87.0,687.1954022988506,24.469327164364167,65.63112505939765,0.09550576857738594,3.4482758620689653,36.7816091954023,24.49584682406197,690.0,614.4,753.6,576.0,806.0,7.25,5.204787533472032,-4.903869446260519,-2.4169060178647386e-05,0.735414650571439,17.135018910019085,-1.7443431463339951,0.006090609428358992,-0.08931586154857096,0.10831672173882309,-0.3142520850245065,0.5125065498862807,452.7753244661067,157.43772048007935,280.67957359579657,0.0,0.0,14.658030390230781,0.5609162022841163,35.93506182223733,64.06493817776267,0.1391304347826087,0.17391304347826086,8.651213584497048,45.64760630746003,0.18952173584364293,0.007745660556223388,0.010582109330536972,12.982994252115615,9.04431715405487,19.28020565552699,3.4052258193432943,10.235888501472122,11.0,4921.454545454545,1637.80884110448,1169.4412312674929,0.2376210570404615,1641.5659596860553,4976.0,3588.0,6246.0,3112.0,6634.0,2379.3333333333335,617.9292480175667,2376.0,1706.8,2993.6,1570.0,3270.0,1.5248716006786236,0.46837859129629894,1.3625921955239098,1.151999241568713,1.7931991477452158,0.9618025942104328,2.4811912834243324,15038.28,8798.787023311792,14890.0,6321.4000000000015,24312.600000000002,386.0,28938.0,1.8057488404888244,-1.6763232516197968,-2.842170943040401e-18,0.596058777656634,0.838944115868046,0.3332176571864582,-0.043816299159270655,-0.32839067515112363,0.32511982874958145,-0.8947798748051536,1.0589861243232979,170294.23246495728,137939.3910466319,32351.937021768896,0.0,2.9043965564995733,4.26371351285135,81.00200556967052,18.997994430329488,0.08391608391608392,0.16783216783216784,579.0528689161292,605.4774190669706,0.9563574968797992,0.09531017980432521,2.5369151276990904,-1.6386952227408553,-0.0003266452799315023,0.9960599308847561,-0.6956272466869353,0.5311823610285126,-0.25134173461815557,-1.5481311548927854,-0.04907529683948838,1.0764040902533138,-0.747596554648213,0.025394220390006633,0.2587268342071505,1.5616684992778092,-1.191092203753391,-0.009892449176348085,0.8900890189959836,7.0,762.2012059779759,0.6337681009413686,1.1582218608377932,1.442,4.43637670658958,10.094
m8g5_Relax,80.12179938672838,69.28406466512702,91.46341463414635,5.139665641117033,22.179349969019327,79.6,751.9095477386935,21.24512343740138,47.66267419958474,0.06338884024405109,3.768844221105528,81.65829145728644,21.248410516905718,754.0,704.0,796.8,656.0,866.0,4.68235294117647,4.007243791577396,-6.17799896282497,1.3850903404363564e-05,0.9134148070488279,20.53104016984601,-2.875427786833759,0.010301832129556161,-0.09148853656502444,0.12698649180537025,-0.2806830156987166,0.6382849487217158,277.8651563021151,51.182072034671606,148.03733127435277,0.0,77.02971237736969,1.6160406157210547,0.34573760276600457,25.691308770400845,74.30869122959916,0.046875,0.234375,7.511285424865884,32.81141855098349,0.22892291027267214,0.0030911921008471843,0.0039696491124317215,16.4190607999798,8.417508417508417,19.893899204244033,2.8143340906758403,11.476390786735616,14.4,3814.0555555555557,1364.249512159917,956.1304520608182,0.2506860317407066,1366.7841714874266,3533.0,3198.0,3902.0,3016.0,7128.0,1872.8947368421052,388.5495151995082,1769.5,1626.8000000000002,1937.4,1513.0,3082.0,2.059181055456072,0.2421113920072414,2.06129481432741,1.8510414099249208,2.2572757207872995,1.5512069253412661,2.6461996721558227,37479.31578947369,20386.811414819997,37468.0,16779.0,58091.0,3116.0,74286.0,1.6563806864255843,-1.5273271821620937,1.7053025658242403e-17,0.7285953026217072,-0.9786677264674504,0.020875507377175143,-0.014226077379649458,-0.5998656918689896,0.6086512836718664,-1.1541985238565726,1.1506614832030317,161264.3902460476,123731.07626519466,37531.9676133061,0.0,1.3463675468599423,3.2966850430012795,76.72624383700489,23.273756162995124,0.0703125,0.1640625,482.3350406393583,432.65919566309543,1.114815183576832,0.022514709656691778,2.1812323202991366,-1.5697636843671552,-9.04111944990897e-06,0.999390021094386,-0.948101216716307,0.4090987838680028,-0.19544317203730205,-1.3895291004763515,-0.020298197845816185,0.7460978510644117,-0.6136973951278564,-0.00035286728834155537,0.12469712401275282,2.0659510107825163,-1.4612023413301773,-0.0025427966363282756,0.9896328760371786,2.8,-26.50839770429735,0.4102392645697125,1.359795246192268,3.999714285714286,1.148669940795195,11.199200000000001
m8g5_Speaking,92.02929077131192,75.75757575757575,107.52688172043011,8.24349511788513,31.76930596285436,91.0,657.3406593406594,22.712600516502334,60.24787986424666,0.09165396816420553,4.395604395604396,30.76923076923077,22.712698357233265,646.0,598.0,720.0,558.0,792.0,7.583333333333333,5.6561597887716175,-5.30816223501598,0.0002090062412910151,0.8627131116621642,15.65239837329053,-1.5952620525111358,0.0053363214733393085,-0.11991578654630712,0.14264367172348602,-0.3988815858340618,0.6299730688619978,551.7617116237325,58.413472156939136,487.14371634766985,0.0,0.0,6.204523119123433,0.11991014190820434,10.707121707451508,89.29287829254848,0.10434782608695653,0.24347826086956523,8.03011692179994,42.07684108337454,0.1908441012928799,0.0037070956776084074,0.014670189747793742,13.419739340814445,8.472182999152782,19.31745009658725,4.377536202104874,10.84526709743447,10.0,5009.6,2106.7391923755913,1668.10714284185,0.33298210293074293,2149.466186961053,4588.0,3371.6,6949.6,3106.0,7082.0,2551.5454545454545,837.9526308630147,2264.0,1710.0,3463.0,1588.0,3676.0,1.6516762969904861,0.22242012692200877,1.726330399875718,1.442003412166998,1.808289202066569,1.296696295703517,1.9849861789387369,16842.565217391304,8264.511868202486,18125.0,8700.6,24791.600000000002,1039.0,29106.0,1.1724459001600236,-1.7027890055783361,-3.4106051316484806e-17,0.5796506752131573,-0.11194721020585785,-0.37282438573935883,0.03953530984329405,-0.3952016812702739,0.41456557487158946,-1.049047755601992,0.9133527758837248,233611.26618839212,132103.39765796738,101505.29712996137,0.0,2.5714004633785974,1.301443386632621,56.549007209638134,43.450992790361866,0.14516129032258066,0.19354838709677422,744.8447845601255,873.9288328795838,0.8522945536719185,0.10536051565782678,2.286426228767676,-1.9414107634124396,3.593467852175915e-05,0.9910668952848439,-0.659315944172977,0.18249502827504635,-0.006333469196467288,-1.177713790330903,-0.04376272676346933,1.1421733269322185,-0.9538528286814323,-0.007962861080168403,0.4139360454339876,1.4495233957745435,-1.320608957440007,0.025452331707082766,0.8365259994357833,9.0,-238.91245447746212,0.9077173617492453,1.5833064169635458,1.3513333333333333,8.169456255743208,12.161999999999999
m8g5_Stroop,89.28234421324906,76.53061224489795,104.16666666666667,6.79178598949633,27.63605442176872,88.0,676.0,19.156199213093295,52.40836158130078,0.07752716210251595,0.0,28.40909090909091,19.164142762359393,665.0,632.0,726.0,576.0,784.0,8.0,4.406854507618924,-5.708931250256777,-9.303054295588884e-05,0.8614261717857378,17.51798438564453,-2.4794270387607806,0.014058143449051694,-0.1024355027877768,0.14621098433416962,-0.3637577708406955,0.7154248817148309,189.0804259247344,125.1362289253758,62.52816857208494,0.0,0.0,1.4160284272736572,2.0012776926468563,66.68085720791498,33.319142792084996,0.07017543859649122,0.17543859649122806,6.772739182669337,36.59649899833494,0.1850652212108454,0.006862178291266119,0.008980175807584352,10.978532169170895,7.896814951302974,15.957446808510639,2.4880111719501743,8.060631857207664,10.0,5738.4,1403.7780064376363,1231.2399603651597,0.21456154335096192,1434.737606672384,5571.0,4568.4,7042.4,3760.0,7598.0,2796.6666666666665,686.5383375230323,2912.0,2253.0,3233.0,1557.0,3967.0,1.292445015187897,0.3435153921376972,1.194882363328053,1.0385235650708515,1.3790054122066095,0.9912318568581556,2.2618766543675264,14708.095238095239,8635.528571269706,15403.0,5408.0,22338.0,473.0,29165.0,1.556858455943425,-1.5044772223608167,-7.579122514774402e-18,0.512644656431936,1.192661091600539,-0.06171175165699212,0.02732174586837326,-0.2953993205131372,0.2852330454361625,-0.8882184712198236,0.717947858708267,68684.28019513558,47621.7953902304,21060.998581318345,0.0,1.4862235868298914,2.2611366315969543,69.33584473857793,30.66415526142207,0.0784313725490196,0.1568627450980392,496.31047381629276,695.1678809582971,0.7139433328423098,0.10536051565782678,2.5481706742170482,-1.8025004501933095,-0.0004777297150474169,0.9921094254390377,-0.42991562091172364,0.5975339822180802,-0.19562917506936078,-1.4136865674256942,-0.038116785627942525,1.428289089858342,-0.8957475371921806,0.01562120636768025,0.3948587122450778,1.6285711158964193,-1.0501277713619273,-0.04484548490267071,0.8304284139659248,8.0,469.0806348017219,1.1180785774064204,1.5733326751635024,1.6768,7.826550041844943,8.384
m8g5_Video1,79.60911271954778,67.87330316742081,106.38297872340425,6.183508685120645,38.509675555983435,78.96551724137932,757.7991266375545,29.156199150564124,53.48773519070633,0.07058299925474686,24.061135371179038,121.57205240174672,29.156263808969857,764.0,728.0,796.0,564.0,884.0,5.264367816091954,6.6007476898352015,-6.634607448485796,-0.00035310462791987763,0.9002803791344411,19.806408794755082,-2.706157820382105,0.008739597721249673,-0.09667593672611927,0.13255648825829505,-0.3293106305256951,0.6631917087910365,559.8091510499111,84.45017780872712,394.78738296582054,0.0,73.23322322985744,7.338367045505963,0.2139130616948783,17.621777740508914,82.37822225949108,0.046875,0.203125,10.308273066494674,36.445646057853466,0.28283963055920097,0.0018642605479937124,0.004750602758597865,12.967917259367756,5.954743946010321,20.0,4.696097135247163,14.045256053989679,11.03448275862069,5341.75,2865.1768360380465,2072.735556577346,0.3880255640150411,2868.9767986109164,5263.0,3214.8,7879.600000000001,3000.0,10076.0,2617.4375,861.6220146292399,2691.0,1681.8000000000002,3203.3999999999996,1508.0,4397.0,1.6533353202542678,0.2875290565640802,1.634454110764864,1.501595933762751,1.7727482273924315,1.0281940449272746,2.5250557104834273,44091.621212121216,24122.734940153106,43441.0,19609.0,69248.0,740.0,86208.0,1.7077834593228896,-1.5313469084750342,1.0127275774052003e-17,0.5614697923404878,-0.4329534587770536,0.0829108187547457,-0.00809626375314315,-0.42536726439931516,0.44031296896336003,-0.9045482357276712,0.8536803081140067,545326.572985135,478684.0493368759,66634.85494293559,0.0,7.668705323469298,7.1836886228207275,87.78057125473423,12.219428745265764,0.140625,0.1640625,1012.9929850305597,1047.3219745705303,0.9672221242621709,0.0741466103889672,2.686298923669344,-2.2196203580095566,3.82089780965405e-05,0.9951006110321692,-0.012387905915597575,0.44555289742987975,-0.05189109843590563,-1.2102515252105008,-0.004502148549388205,1.7892813538759489,-1.4941279352071368,0.0009526501511665966,0.3973695393739492,2.199259759666567,-1.6274953818136433,0.006816665546510675,0.8493229005240983,4.482758620689656,82.97885024935806,1.1735433043206989,3.2834092890830857,2.2383076923076923,5.260711364196236,10.033793103448275
m8g5_Video2,78.94113809467088,71.77033492822966,97.71986970684038,5.133077413633483,25.949534778610726,78.30508474576271,762.987012987013,24.94432777669148,45.18260023288861,0.059218046262679534,10.216450216450216,75.34632034632035,24.94438257849294,774.0,737.2,796.8,614.0,836.0,5.593220338983051,3.934937131900441,-6.278783162665803,8.28922753677518e-05,0.9086835651945978,20.96773595862093,-2.938758932126194,0.008666150505082777,-0.08965454044925616,0.12648751371320385,-0.28962174485387515,0.6427652517698295,214.66660448897215,39.76585703881422,105.92677899535045,0.0,64.24589665731759,4.728071797489907,0.3754089137418188,27.294349337937163,72.70565066206285,0.052173913043478265,0.1565217391304348,8.81915166151925,30.810840187185477,0.28623535119263704,0.0029551285479541,0.007290433262679232,16.594940170734457,7.313505607020965,19.880715705765407,2.88832120144345,12.567210098744443,15.254237288135593,3798.0,1453.8005299816857,1085.6730017213592,0.28585387091136366,1453.801722476577,3431.0,3251.6,3763.2000000000007,3018.0,8204.0,1780.0,224.6818539265487,1739.0,1601.0,1865.0,1543.0,2649.0,2.010535633173332,0.30756358778294773,1.9900359880742413,1.7594383118386077,2.2448622979527095,1.3733830981060802,2.809030277068355,29609.04761904762,16965.88275055763,30329.0,11010.800000000001,46906.0,879.0,57849.0,1.8537394053469098,-1.553899689621415,-2.793998554175309e-17,0.734466612259063,-0.9318353289354677,0.13527160772615218,-0.05607842734990991,-0.6066340107509235,0.6184333938347752,-1.1386822791014006,1.1898880400564642,151391.99093198054,135023.89986324013,16366.058025848772,0.0,2.0330428916370877,8.250239590375493,89.18946919990634,10.810530800093657,0.0703125,0.1640625,513.9961066213233,586.5248346732353,0.8763415907319266,0.05885508460525646,1.9020225394414056,-1.4784223229731168,4.4318733756018305e-05,0.9998564565002617,-1.1866491294201615,0.2729386851793595,-0.13787512640783556,-1.2865217941355391,-0.02899957847601527,0.1741685733164641,-0.07920100291807376,0.0017430354588179255,0.023644145246156156,1.7278844553060342,-1.4063839049823592,-1.849595868553494e-05,0.9938976196542559,3.5593220338983054,102.87741236973838,0.06149159267892756,0.2533695762345379,1.5611428571428572,0.21886838072160658,5.556610169491526
p9i3_Baseline,81.10423841954207,67.72009029345372,88.49557522123894,4.336604229575374,20.775484927785214,80.0,742.025,25.249582563763063,41.95413418246169,0.056540054826268234,3.75,48.75,25.285208564532322,737.0,706.0,766.4,678.0,886.0,10.0,5.069943262838242,-4.579627964992014,-4.551405819341629e-06,0.8343326092994687,14.162438082742835,0.3226693249471538,-0.004198122815441195,-0.14298211380133424,0.1333814773524351,-0.4898703570937485,0.5368583880374826,70.23264103998461,17.18889779566058,52.159067525262934,0.0,0.0,0.8846757190610892,0.32954764360645905,24.786448623423972,75.21355137657602,0.14035087719298245,0.17543859649122806,8.927075526483236,27.99611985842079,0.31886831359589685,0.012147659030612878,0.006514681021193642,13.041459990853964,9.442870632672332,19.518542615484712,3.1143080108754377,10.07567198281238,11.0,4852.0,1733.9596881127313,1073.6005690284362,0.22126969683191183,1736.2422642016293,5180.0,3866.0,5966.0,3074.0,6354.0,2967.222222222222,1005.8486497345609,2750.0,2203.6000000000004,3611.6000000000004,1613.0,5117.0,1.4670174343473754,0.4903152374848605,1.30310177581363,1.1084098589604985,1.7902183555289601,0.9115315390363504,2.543310820568343,14797.318181818182,8579.38842589591,13591.0,5998.0,23588.8,1123.0,29180.0,1.7915057805125454,-1.9152113983603625,2.1789977229976406e-17,0.5856413696454751,1.5377839919176184,0.038090563272091836,-0.022482447528796193,-0.3019360370800623,0.2980356003838083,-0.9392177244256847,1.071264101564612,151893.70061708166,116696.3926104843,35196.26140348998,0.0,1.0466031073903304,3.3155905757340736,76.8282003945682,23.1717996054318,0.12676056338028172,0.16901408450704228,613.0473268843116,496.73524638382565,1.234153065133236,0.09531017980432521,1.7279511744291847,-1.9411607679357314,9.037820826176055e-05,0.9962625324232942,-0.9410227608793562,-0.43298097573180927,0.40659985835560153,-0.8901638663688438,0.024042551496302078,0.8686351713967295,-0.9150436178775295,-0.009803373173507173,0.3175097325823745,1.2069044098495465,-1.4965478112231891,-0.008339890232659642,0.8159815067779053,8.0,-294.06440099622176,0.671491420671074,1.783678789274259,1.5211428571428571,5.371931365368592,10.648
